CUSTOMER_ID,POSTING_MONTH,CUSTOMER_CLAIMS,INCIDENT_COUNT,INCIDENT_RESOLVED_IN_TIME,IN_TIME_PAYMENT,INVOICE_ON_TIME,EU_VAT_ISSUE,GEOGRAPHY,ACTIVE_FLAG,CUSTOMER_SATISFACTION,CUSTOMER_RETAINED
CUST02708,01-04-2024,100,9,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST02104,01-02-2023,250,5,Yes,Yes,Yes,No,South America,Yes,4.4,Yes
CUST02048,01-01-2023,100,7,Yes,No,Yes,No,North America,Yes,2.8,No
CUST02382,01-11-2023,50,9,Yes,Yes,Yes,No,EU,Yes,4.8,Yes
CUST01635,01-10-2024,100,0,Yes,No,Yes,No,South America,Yes,3,Yes
CUST01596,01-07-2023,1000,1,Yes,Yes,Yes,No,APAC,Yes,3.3,No
CUST03256,01-06-2023,100,5,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST00687,01-04-2024,10,10,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST02712,01-10-2024,500,2,Yes,Yes,Yes,No,MEA,Yes,4.6,Yes
CUST04905,01-09-2023,5,7,Yes,Yes,Yes,No,EU,Yes,3.3,No
CUST04100,01-10-2024,5,3,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST01612,01-04-2023,500,8,Yes,Yes,Yes,No,North America,Yes,3.2,No
CUST02483,01-11-2024,100,1,Yes,No,Yes,No,APAC,Yes,1.9,No
CUST04878,01-01-2023,250,1,Yes,Yes,Yes,No,South America,Yes,4,Yes
CUST04063,01-03-2024,500,0,Yes,Yes,Yes,No,Oceania,Yes,3.2,No
CUST00995,01-03-2024,1000,2,No,Yes,No,No,Oceania,Yes,2.6,No
CUST01402,01-11-2024,5,6,Yes,Yes,Yes,No,Oceania,Yes,3.4,Yes
CUST01554,01-01-2024,1000,3,Yes,No,Yes,No,MEA,Yes,3,No
CUST02876,01-09-2024,250,0,Yes,Yes,Yes,No,EU,No,3.2,No
CUST03228,01-01-2024,25,12,Yes,Yes,Yes,No,EU,Yes,2,Yes
CUST03571,01-09-2024,10,8,Yes,Yes,Yes,No,South America,No,5,Yes
CUST00660,01-03-2023,5,9,Yes,No,Yes,No,South America,Yes,2.4,No
CUST00965,01-09-2023,25,12,Yes,Yes,Yes,No,South America,No,4.6,Yes
CUST02075,01-08-2023,1000,1,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST00988,01-08-2023,100,0,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST00613,01-09-2023,5,4,Yes,No,Yes,Yes,EU,Yes,2.7,No
CUST02131,01-04-2023,1000,0,Yes,Yes,Yes,No,North America,No,3.8,Yes
CUST03215,01-02-2023,250,3,Yes,Yes,Yes,No,North America,Yes,3.8,Yes
CUST01277,01-04-2024,500,0,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST02145,01-12-2024,1000,10,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST04967,01-03-2023,25,11,Yes,Yes,Yes,No,EU,Yes,3.7,Yes
CUST03507,01-11-2023,25,12,Yes,Yes,Yes,No,South America,Yes,4.5,Yes
CUST00229,01-07-2024,250,7,No,No,No,No,North America,Yes,2.8,No
CUST01019,01-02-2023,100,12,Yes,Yes,Yes,No,North America,Yes,3.2,No
CUST01221,01-06-2024,100,3,No,No,Yes,No,Oceania,Yes,2.2,No
CUST02880,01-07-2023,5,12,Yes,Yes,Yes,No,South America,Yes,3.1,No
CUST03358,01-01-2023,250,1,Yes,Yes,Yes,No,MEA,Yes,3.3,Yes
CUST03105,01-08-2023,5,9,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST04873,01-02-2024,10,5,No,Yes,No,No,APAC,Yes,2.9,No
CUST01547,01-12-2024,5,10,Yes,No,Yes,No,North America,Yes,2.7,No
CUST01612,01-09-2023,5,6,Yes,Yes,Yes,No,North America,Yes,2.9,Yes
CUST03978,01-01-2023,10,1,Yes,Yes,Yes,No,Oceania,Yes,3.9,Yes
CUST04150,01-06-2023,50,8,Yes,No,Yes,No,North America,Yes,2.9,Yes
CUST02379,01-05-2023,250,5,Yes,Yes,Yes,No,APAC,Yes,3.3,No
CUST04601,01-06-2023,500,2,No,Yes,No,No,EU,Yes,2.3,No
CUST04244,01-08-2024,500,3,Yes,Yes,Yes,No,South America,Yes,4,Yes
CUST04613,01-03-2024,500,9,No,No,No,No,Oceania,Yes,2.6,Yes
CUST02328,01-09-2023,250,2,Yes,Yes,Yes,No,South America,Yes,4.5,Yes
CUST04512,01-03-2023,50,9,Yes,Yes,Yes,No,MEA,Yes,3.9,Yes
CUST00556,01-10-2024,10,10,No,No,Yes,No,EU,Yes,2.6,No
CUST00206,01-07-2024,500,10,Yes,Yes,Yes,Yes,EU,Yes,3.2,No
CUST01002,01-08-2023,25,2,No,Yes,No,No,Oceania,No,2.7,No
CUST03864,01-02-2023,250,9,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST00118,01-04-2024,250,0,Yes,Yes,Yes,No,North America,Yes,3.1,No
CUST02528,01-02-2024,100,5,No,Yes,No,No,APAC,Yes,2.2,No
CUST03852,01-04-2023,10,5,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST03762,01-04-2024,50,10,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST02901,01-07-2023,50,2,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST01459,01-05-2023,25,9,Yes,No,Yes,No,MEA,Yes,3,Yes
CUST02702,01-07-2023,50,4,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST04637,01-01-2024,100,8,Yes,No,Yes,No,EU,Yes,2.9,Yes
CUST01049,01-09-2023,100,11,No,No,No,No,South America,Yes,2.2,No
CUST03001,01-04-2023,25,10,Yes,Yes,Yes,No,APAC,No,4.9,Yes
CUST02226,01-09-2024,250,0,Yes,Yes,Yes,No,North America,Yes,3.2,No
CUST02188,01-03-2023,25,6,Yes,Yes,Yes,No,APAC,Yes,3.4,Yes
CUST01106,01-01-2024,1000,9,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04528,01-07-2023,10,8,Yes,Yes,Yes,No,APAC,Yes,4.6,Yes
CUST02994,01-05-2023,5,4,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST00531,01-04-2024,10,2,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST04464,01-06-2024,250,12,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST04863,01-01-2023,100,5,Yes,Yes,Yes,No,APAC,Yes,3.6,Yes
CUST02101,01-05-2024,5,1,Yes,No,Yes,No,MEA,Yes,3,No
CUST04643,01-05-2023,100,9,No,Yes,No,No,MEA,Yes,2.4,No
CUST03441,01-08-2023,25,0,Yes,Yes,Yes,No,Oceania,No,3.7,Yes
CUST04763,01-10-2024,1000,7,No,No,No,No,South America,Yes,2.2,No
CUST03651,01-10-2024,25,12,Yes,Yes,Yes,No,South America,Yes,2.9,No
CUST01997,01-11-2023,5,10,Yes,Yes,Yes,No,APAC,Yes,3.3,No
CUST00742,01-08-2023,100,3,Yes,Yes,Yes,No,North America,No,4.8,Yes
CUST01075,01-05-2023,5,11,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST02963,01-02-2023,25,11,No,No,Yes,No,North America,Yes,2.9,Yes
CUST02704,01-07-2024,500,8,Yes,No,Yes,No,EU,Yes,3,No
CUST00867,01-06-2023,50,8,Yes,Yes,Yes,No,Oceania,No,3.7,Yes
CUST03783,01-12-2024,10,11,No,No,No,No,EU,Yes,2.9,Yes
CUST02133,01-02-2024,50,11,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST01193,01-10-2024,50,1,No,No,Yes,No,Oceania,Yes,2.5,No
CUST04022,01-07-2024,100,7,Yes,Yes,Yes,No,EU,Yes,3.7,Yes
CUST02078,01-10-2024,10,5,Yes,Yes,Yes,No,APAC,Yes,3.3,Yes
CUST01171,01-09-2024,10,11,Yes,No,Yes,No,Oceania,No,2.9,Yes
CUST04184,01-10-2024,50,3,Yes,Yes,Yes,Yes,EU,Yes,3.3,No
CUST04924,01-10-2023,25,2,No,No,Yes,No,South America,Yes,2,No
CUST00591,01-05-2023,5,6,Yes,Yes,Yes,No,South America,No,3.9,Yes
CUST03492,01-01-2023,50,1,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST02225,01-02-2023,250,1,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04878,01-03-2023,50,3,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST02640,01-05-2024,100,3,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST04846,01-02-2023,250,5,Yes,Yes,Yes,No,Oceania,No,4.8,Yes
CUST01617,01-01-2023,50,7,Yes,Yes,Yes,No,APAC,Yes,3.8,Yes
CUST03269,01-12-2024,500,2,No,Yes,Yes,No,MEA,Yes,2.9,No
CUST04905,01-09-2024,5,9,Yes,No,Yes,Yes,EU,Yes,2.8,Yes
CUST04899,01-08-2023,25,0,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST02496,01-05-2024,100,10,Yes,Yes,Yes,Yes,EU,Yes,3.5,Yes
CUST01205,01-03-2024,50,3,No,No,No,No,Oceania,Yes,2.9,No
CUST00165,01-04-2023,10,1,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST02484,01-10-2024,250,6,Yes,Yes,Yes,No,APAC,Yes,3.7,Yes
CUST03602,01-09-2024,500,11,Yes,Yes,Yes,No,MEA,Yes,4,Yes
CUST03861,01-10-2024,50,3,Yes,Yes,Yes,No,South America,No,2.9,Yes
CUST03328,01-01-2024,250,11,Yes,Yes,Yes,No,South America,Yes,4.5,Yes
CUST01857,01-10-2024,25,0,Yes,Yes,Yes,No,MEA,Yes,4.7,Yes
CUST02001,01-10-2023,50,11,Yes,Yes,Yes,No,MEA,Yes,4.5,Yes
CUST04573,01-06-2024,100,5,Yes,Yes,Yes,No,Oceania,Yes,3.9,Yes
CUST04453,01-09-2024,100,12,Yes,Yes,Yes,No,EU,Yes,4.7,Yes
CUST02365,01-06-2023,25,0,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST01211,01-05-2023,1000,2,Yes,Yes,Yes,No,South America,Yes,3.3,Yes
CUST03014,01-03-2023,50,12,Yes,Yes,Yes,No,North America,Yes,3.4,Yes
CUST01799,01-08-2023,250,11,Yes,Yes,Yes,No,EU,Yes,2.4,Yes
CUST00547,01-06-2023,500,9,Yes,Yes,Yes,No,Oceania,No,4.2,Yes
CUST04955,01-11-2024,100,12,No,Yes,No,No,APAC,Yes,2.8,No
CUST00042,01-03-2023,1000,4,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST01749,01-06-2023,1000,8,No,No,No,No,MEA,Yes,2.2,No
CUST03227,01-05-2024,25,8,Yes,Yes,Yes,No,North America,No,4.1,Yes
CUST01561,01-02-2023,500,9,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST03778,01-10-2024,250,9,Yes,Yes,Yes,Yes,EU,Yes,4.2,Yes
CUST02567,01-12-2024,25,2,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST04292,01-08-2024,10,8,Yes,Yes,Yes,No,MEA,Yes,4.7,Yes
CUST01768,01-01-2023,50,2,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST01321,01-08-2023,5,8,Yes,Yes,Yes,Yes,EU,Yes,4.3,Yes
CUST04531,01-11-2024,250,0,No,No,No,No,Oceania,Yes,1.9,No
CUST03945,01-11-2024,250,9,Yes,No,Yes,No,Oceania,Yes,2.7,No
CUST01756,01-06-2023,500,2,No,Yes,Yes,No,MEA,Yes,2.8,Yes
CUST03864,01-08-2024,250,7,No,No,No,No,South America,Yes,1.7,No
CUST04944,01-02-2023,500,12,Yes,Yes,Yes,No,Oceania,Yes,2.8,Yes
CUST04577,01-08-2024,5,9,Yes,Yes,Yes,No,Oceania,Yes,4.7,Yes
CUST00283,01-01-2024,250,4,No,Yes,Yes,No,Oceania,Yes,2.7,No
CUST04693,01-10-2023,10,7,Yes,Yes,Yes,No,APAC,Yes,3.2,Yes
CUST03811,01-03-2024,1000,11,Yes,Yes,Yes,No,APAC,No,3.2,No
CUST00827,01-05-2023,25,6,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST04004,01-03-2023,500,6,Yes,Yes,Yes,No,MEA,No,3.9,Yes
CUST00290,01-06-2023,10,12,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST00564,01-01-2024,10,0,Yes,Yes,Yes,No,EU,Yes,3.6,Yes
CUST04598,01-07-2024,500,11,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST00654,01-05-2023,1000,12,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST03131,01-02-2023,50,9,Yes,Yes,Yes,Yes,EU,Yes,3.3,No
CUST01081,01-02-2023,5,7,Yes,Yes,Yes,No,North America,Yes,4.2,Yes
CUST01656,01-04-2023,50,10,No,No,Yes,Yes,EU,Yes,2.1,Yes
CUST03109,01-01-2023,50,10,Yes,Yes,Yes,No,EU,Yes,5,Yes
CUST03770,01-01-2023,500,7,Yes,Yes,Yes,No,APAC,Yes,4.3,Yes
CUST00467,01-05-2023,50,1,Yes,Yes,Yes,No,APAC,Yes,3.3,Yes
CUST04896,01-11-2023,500,5,Yes,Yes,Yes,No,APAC,No,2.6,Yes
CUST03860,01-10-2024,1000,10,Yes,Yes,Yes,No,EU,Yes,3.4,Yes
CUST03535,01-08-2023,250,4,Yes,Yes,Yes,No,EU,Yes,3.9,Yes
CUST02028,01-08-2023,250,4,Yes,No,Yes,No,South America,Yes,3.1,No
CUST03257,01-12-2024,500,4,Yes,No,Yes,No,South America,Yes,3.1,No
CUST03693,01-09-2024,5,0,Yes,Yes,Yes,No,Oceania,Yes,4.6,Yes
CUST03416,01-07-2023,100,7,Yes,Yes,Yes,No,APAC,Yes,4.2,Yes
CUST02901,01-01-2024,500,6,No,No,Yes,No,Oceania,Yes,2.4,Yes
CUST01968,01-02-2023,50,5,Yes,Yes,Yes,No,South America,Yes,3.2,No
CUST02661,01-01-2024,5,10,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST02253,01-07-2024,1000,5,Yes,Yes,Yes,No,Oceania,Yes,3.9,Yes
CUST02027,01-01-2023,5,12,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST04554,01-09-2024,10,10,Yes,Yes,Yes,No,MEA,Yes,4.5,Yes
CUST02735,01-03-2023,250,10,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST01255,01-01-2024,10,5,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST01292,01-05-2024,25,7,Yes,Yes,Yes,No,Oceania,Yes,4.5,Yes
CUST00946,01-10-2023,1000,3,Yes,Yes,Yes,No,South America,Yes,2.9,No
CUST01787,01-10-2023,25,8,Yes,Yes,Yes,No,Oceania,Yes,3.1,No
CUST00489,01-03-2024,25,8,No,Yes,Yes,No,Oceania,Yes,2.8,No
CUST04136,01-06-2023,10,7,Yes,No,Yes,No,EU,Yes,2.8,No
CUST04826,01-04-2023,50,1,Yes,No,Yes,No,APAC,Yes,3,No
CUST00748,01-09-2024,500,12,No,No,Yes,No,South America,Yes,2.9,No
CUST01623,01-05-2024,100,7,Yes,Yes,Yes,No,North America,Yes,4.4,Yes
CUST00356,01-05-2024,25,8,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST02740,01-07-2024,100,7,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST01616,01-09-2024,100,6,Yes,Yes,Yes,No,APAC,Yes,3.7,Yes
CUST03591,01-01-2023,25,5,Yes,Yes,Yes,No,South America,Yes,4.9,Yes
CUST02811,01-06-2024,10,10,Yes,Yes,Yes,No,South America,Yes,4.5,Yes
CUST03149,01-05-2023,25,10,Yes,Yes,Yes,No,APAC,Yes,2.1,No
CUST00716,01-01-2023,5,7,Yes,Yes,Yes,No,North America,Yes,4.4,Yes
CUST03931,01-12-2024,10,2,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04767,01-02-2023,250,8,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST04497,01-01-2023,25,8,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST04326,01-03-2024,500,10,Yes,Yes,Yes,No,North America,Yes,4.4,Yes
CUST03394,01-07-2023,500,0,Yes,Yes,Yes,No,North America,Yes,3.6,Yes
CUST04163,01-05-2024,10,1,Yes,Yes,Yes,No,Oceania,Yes,3.4,Yes
CUST01683,01-05-2024,1000,4,Yes,Yes,Yes,No,North America,Yes,1.8,No
CUST03294,01-06-2023,250,4,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST01447,01-05-2024,1000,9,No,No,No,No,APAC,Yes,2.4,Yes
CUST01520,01-08-2023,50,4,Yes,Yes,Yes,No,Oceania,Yes,3.2,No
CUST04311,01-04-2023,25,6,Yes,Yes,Yes,No,North America,Yes,3.8,Yes
CUST02538,01-11-2023,10,2,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST04999,01-03-2024,500,7,Yes,Yes,Yes,No,South America,No,4,Yes
CUST00340,01-11-2024,10,1,Yes,Yes,Yes,No,South America,Yes,4.9,Yes
CUST00112,01-05-2024,50,4,Yes,Yes,Yes,No,APAC,Yes,2.2,No
CUST04478,01-05-2023,10,5,Yes,Yes,Yes,No,APAC,Yes,3.6,Yes
CUST03738,01-01-2023,1000,1,Yes,Yes,Yes,No,APAC,Yes,4.5,Yes
CUST04182,01-08-2024,250,8,Yes,Yes,Yes,No,EU,Yes,3.1,Yes
CUST04457,01-03-2023,5,4,Yes,Yes,Yes,No,South America,Yes,2.9,Yes
CUST00484,01-09-2024,5,6,Yes,No,Yes,No,South America,No,3.1,No
CUST04570,01-07-2024,50,8,Yes,Yes,Yes,No,APAC,Yes,4.7,Yes
CUST00881,01-12-2023,25,6,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST03103,01-06-2023,50,8,Yes,No,Yes,Yes,EU,No,3.1,No
CUST00168,01-02-2023,100,12,Yes,No,Yes,No,North America,Yes,3,No
CUST03292,01-01-2023,10,0,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST01736,01-02-2024,100,0,Yes,Yes,Yes,No,MEA,Yes,4.9,Yes
CUST04463,01-11-2024,50,4,Yes,Yes,Yes,No,APAC,Yes,3.1,No
CUST01549,01-06-2023,500,0,Yes,Yes,Yes,No,EU,No,3.3,No
CUST04668,01-05-2024,50,9,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST00847,01-04-2024,250,10,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST02953,01-03-2024,5,9,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST00888,01-08-2024,250,6,Yes,No,Yes,No,South America,Yes,3.1,Yes
CUST01917,01-09-2023,25,0,Yes,Yes,Yes,No,MEA,Yes,4.2,Yes
CUST01312,01-03-2024,250,7,No,No,No,No,MEA,Yes,2.9,No
CUST04054,01-05-2024,5,12,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST03127,01-01-2024,500,6,No,Yes,Yes,No,MEA,Yes,2.9,No
CUST03315,01-09-2024,25,10,Yes,Yes,Yes,No,MEA,Yes,3.7,Yes
CUST02201,01-06-2024,1000,9,Yes,Yes,Yes,No,South America,Yes,4.1,Yes
CUST04265,01-09-2024,10,9,Yes,Yes,Yes,No,South America,Yes,4.1,Yes
CUST01818,01-11-2024,250,6,Yes,Yes,Yes,No,APAC,No,3.5,Yes
CUST03181,01-03-2024,100,12,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST02944,01-03-2024,25,12,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST03937,01-02-2024,5,3,Yes,Yes,Yes,Yes,EU,No,5,Yes
CUST03746,01-01-2023,250,10,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST03846,01-05-2023,25,6,Yes,No,Yes,No,North America,Yes,2.8,No
CUST03743,01-02-2023,500,6,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST01763,01-12-2023,10,10,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST01184,01-07-2023,25,10,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST02858,01-02-2023,100,6,No,No,Yes,No,EU,No,2.3,Yes
CUST03897,01-07-2024,500,9,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST02377,01-03-2023,10,7,Yes,Yes,Yes,No,EU,Yes,3.4,No
CUST02606,01-03-2024,250,3,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST00344,01-11-2023,100,1,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST00635,01-05-2023,100,10,Yes,Yes,Yes,No,MEA,Yes,4,Yes
CUST01238,01-01-2023,100,11,Yes,No,Yes,No,EU,Yes,2.6,No
CUST03230,01-10-2024,100,1,Yes,Yes,Yes,No,South America,Yes,2.6,Yes
CUST04260,01-08-2023,100,0,Yes,Yes,Yes,Yes,EU,Yes,3.4,Yes
CUST04378,01-08-2024,500,0,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST02178,01-04-2024,1000,8,Yes,Yes,Yes,No,EU,Yes,3.8,Yes
CUST02924,01-11-2024,250,0,Yes,Yes,Yes,Yes,EU,Yes,3.3,No
CUST01329,01-09-2024,1000,11,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST02094,01-05-2023,25,11,No,No,No,No,MEA,Yes,2.9,No
CUST01237,01-12-2024,1000,10,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST01434,01-10-2024,10,5,Yes,Yes,Yes,No,EU,Yes,5,Yes
CUST04088,01-07-2023,250,8,Yes,Yes,Yes,No,North America,Yes,1.9,No
CUST02002,01-01-2023,25,10,Yes,Yes,Yes,No,South America,Yes,4.4,Yes
CUST01857,01-04-2024,10,2,No,No,No,No,MEA,Yes,2.7,Yes
CUST01533,01-10-2024,1000,10,Yes,Yes,Yes,No,APAC,Yes,3.4,Yes
CUST02050,01-03-2024,10,4,Yes,Yes,Yes,Yes,EU,No,4.8,Yes
CUST04838,01-07-2023,250,6,Yes,Yes,Yes,No,APAC,Yes,3.8,Yes
CUST01871,01-10-2024,250,9,Yes,Yes,Yes,No,MEA,Yes,3.9,Yes
CUST01728,01-01-2024,25,12,Yes,Yes,Yes,No,Oceania,Yes,3.3,No
CUST04964,01-05-2023,100,5,Yes,No,Yes,No,Oceania,Yes,3.1,No
CUST02301,01-08-2023,500,3,Yes,Yes,Yes,No,MEA,Yes,4.3,Yes
CUST01496,01-05-2023,25,9,Yes,Yes,Yes,No,Oceania,No,3.8,Yes
CUST02876,01-03-2023,250,12,Yes,Yes,Yes,No,EU,No,3.9,Yes
CUST00089,01-08-2024,10,9,No,Yes,No,No,Oceania,Yes,2.4,No
CUST01929,01-06-2023,5,12,Yes,Yes,Yes,No,North America,Yes,4.5,Yes
CUST01039,01-08-2024,1000,8,Yes,Yes,Yes,No,South America,Yes,3.2,Yes
CUST03237,01-11-2023,25,6,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST01868,01-04-2024,25,8,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST03996,01-06-2024,25,8,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST04714,01-09-2023,250,12,No,Yes,No,No,MEA,Yes,2.7,Yes
CUST01443,01-10-2023,25,8,Yes,Yes,Yes,Yes,EU,Yes,3.2,No
CUST03906,01-03-2023,25,4,Yes,No,Yes,No,MEA,Yes,2.6,Yes
CUST03774,01-02-2023,50,0,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST00469,01-03-2024,1000,2,Yes,No,Yes,No,South America,Yes,2.2,No
CUST00641,01-01-2024,10,3,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST03932,01-12-2024,10,4,Yes,Yes,Yes,No,EU,Yes,3.6,Yes
CUST00437,01-06-2024,100,4,Yes,Yes,Yes,No,North America,Yes,3.4,Yes
CUST04301,01-09-2023,50,0,Yes,Yes,Yes,No,APAC,Yes,4.4,Yes
CUST00956,01-04-2023,1000,0,Yes,No,Yes,No,South America,Yes,2.2,No
CUST04618,01-04-2024,25,9,Yes,Yes,Yes,No,EU,Yes,4.6,Yes
CUST03693,01-06-2023,1000,11,Yes,Yes,Yes,No,Oceania,Yes,2.6,No
CUST01686,01-10-2023,50,5,Yes,No,Yes,No,EU,Yes,2.7,No
CUST00285,01-10-2023,25,2,Yes,Yes,Yes,No,APAC,Yes,4.1,Yes
CUST04933,01-12-2024,250,0,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST02485,01-01-2023,100,3,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST01163,01-03-2023,5,0,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST04755,01-05-2023,100,4,Yes,Yes,Yes,No,South America,Yes,2.2,No
CUST02963,01-10-2024,5,6,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST01438,01-11-2024,1000,0,Yes,Yes,Yes,No,Oceania,Yes,3.6,Yes
CUST01572,01-06-2024,50,4,Yes,Yes,Yes,No,Oceania,Yes,2.8,No
CUST04010,01-07-2024,500,9,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST04873,01-07-2024,5,12,No,No,Yes,No,APAC,Yes,2.9,No
CUST04743,01-11-2024,500,0,Yes,Yes,Yes,No,MEA,Yes,4.8,Yes
CUST00390,01-09-2023,250,10,Yes,Yes,Yes,No,APAC,Yes,3.9,Yes
CUST02246,01-01-2024,5,1,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST00557,01-07-2023,1000,11,No,No,No,No,South America,Yes,1.7,No
CUST02001,01-08-2023,500,6,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST02505,01-09-2023,5,0,No,No,No,No,Oceania,Yes,2.3,Yes
CUST03526,01-04-2023,50,10,Yes,Yes,Yes,No,EU,No,4.1,Yes
CUST01111,01-09-2023,50,8,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST04320,01-10-2024,1000,8,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST01277,01-08-2024,10,12,Yes,Yes,Yes,No,South America,Yes,4.7,Yes
CUST03267,01-11-2023,100,4,Yes,Yes,Yes,No,EU,Yes,3,Yes
CUST01401,01-12-2023,25,9,Yes,Yes,Yes,No,EU,Yes,3.3,No
CUST04226,01-02-2024,1000,3,Yes,Yes,Yes,No,North America,Yes,4.6,Yes
CUST02036,01-03-2024,50,2,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST01457,01-05-2024,250,7,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST04635,01-05-2023,250,9,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST01353,01-07-2023,10,3,Yes,No,Yes,No,North America,Yes,2.8,No
CUST00932,01-10-2024,500,2,Yes,No,Yes,No,North America,Yes,2.5,Yes
CUST01885,01-07-2023,50,8,Yes,Yes,Yes,No,Oceania,Yes,3.6,Yes
CUST02948,01-12-2024,50,3,Yes,Yes,Yes,No,EU,Yes,5,Yes
CUST04181,01-11-2024,250,7,No,No,No,No,EU,Yes,2.2,Yes
CUST04965,01-05-2023,100,6,Yes,Yes,Yes,No,Oceania,Yes,2.8,Yes
CUST04303,01-09-2023,10,7,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST00412,01-12-2024,1000,0,Yes,Yes,Yes,No,North America,Yes,4.2,Yes
CUST03994,01-12-2023,250,3,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
